"","item_id","subj_id","sigma","T_0s","T_1s","SC","category","group","O_0i","RT","zRT","zSC","item_stim","sigma30RT","tau10RT"
"3076",31,47,206.42216618137,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-95.8762819186885,790.546888650687,-0.02610084930819,-0.204634133295605,"outgroup",-0.34349441035822,0.0522732468893613
"3128",32,47,-248.614786688769,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-40.8131058840308,390.573111815206,-1.66374856664721,-0.204634133295605,"outgroup",-2.90110066837989,-3.12338380927158
"3252",33,47,17.0073269719704,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,24.4997074911051,721.508038851081,-0.308772667637273,-0.204634133295605,"outgroup",-1.00075560687857,-0.747716732670664
"3310",34,47,345.854775512103,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-5.43016221328216,1020.42561768683,0.915111794303886,-0.204634133295605,"outgroup",-0.77391689849241,-0.577307397213132
"3461",35,47,34.9338629914645,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,29.7761940684048,744.711061447875,-0.213770497015886,-0.204634133295605,"outgroup",-0.526813206506218,-0.210980764478411
"3562",36,47,24.2570053593082,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,91.559297737316,795.81730748463,-0.00452171119290003,-0.204634133295605,"outgroup",-2.95652002976108,-1.94870768039358
"3679",37,47,-211.288747271206,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-115.168972291936,353.543284824864,-1.81536303528558,-0.204634133295605,"outgroup",-1.05074566793411,-1.36779354487982
"3713",38,47,-268.376954209513,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-59.6326213855809,351.991428792911,-1.82171693555492,-0.204634133295605,"outgroup",-1.24671968698857,-1.03091717369642
"3816",39,47,-93.821020236886,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-86.7408225184856,499.439161632634,-1.21800874992778,-0.204634133295605,"outgroup",-0.111400631133678,-0.22777638227755
"3952",40,47,61.6231601333133,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-72.9448367449811,668.679327776338,-0.525073893147618,-0.204634133295605,"outgroup",-0.408178240283712,-0.973823832145362
"4096",41,47,177.16799419881,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,20.3579088405282,877.526907427344,0.330029070834769,-0.204634133295605,"outgroup",-0.161512434696854,-0.553377308322062
"4198",42,47,173.574074244016,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,4.36342748552826,857.93850611755,0.249826561197494,-0.204634133295605,"outgroup",-1.21239716373441,0.275949337935006
"4263",43,47,147.555634067927,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,69.5517462569344,897.108384712867,0.410203230832144,-0.204634133295605,"outgroup",-1.09349074863393,-0.540644399755243
"4323",44,47,-273.090938948085,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-39.6657711036001,367.244294336321,-1.75926579028817,-0.204634133295605,"outgroup",-1.3808815977836,-0.124252900432679
"4451",45,47,-47.8962773152523,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,63.1187164964245,695.223443569178,-0.416391991596839,-0.204634133295605,"outgroup",-1.3530124759857,-0.307337302390849
"4559",46,47,625.877267097246,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-3.86222654470155,1302.01604494055,2.06805217970885,-0.204634133295605,"outgroup",-0.546243949467488,0.175870088604663
"4626",47,47,-206.514526115741,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,22.7553183041184,496.241796576383,-1.2311000021276,-0.204634133295605,"outgroup",-1.73814499427493,-2.92369504157232
"4738",48,47,-257.82348029963,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-187.593046588392,234.584477499983,-2.30242651433234,-0.204634133295605,"outgroup",-2.33629475442754,-1.90084959980623
"4875",49,47,-309.987190039119,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,28.1711895984398,398.185003947326,-1.63258252902989,-0.204634133295605,"outgroup",-0.648409007271691,-0.109879506708057
"4938",50,47,123.981150003776,-91.2017879194287,-70.6699952302629,-0.226077137990052,"outgroup",1,-58.9367435143256,745.045410877456,-0.21240154081961,-0.204634133295605,"outgroup",-1.69973194410587,-1.27939103327447
"62",1,48,30.2077786001047,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-16.9466882707156,754.791180414095,-0.172498581776488,-0.779733880300686,"ingroup",-1.26366046015161,-0.605375577537713
"159",2,48,236.265545285432,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-83.3272906986877,894.46834467145,0.399393883325124,-0.779733880300686,"ingroup",0.0531954188829008,1.29253320352445
"205",3,48,136.734847400737,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-92.2646045815358,786.000332903907,-0.0447162112936105,-0.779733880300686,"ingroup",-0.324712605224597,0.313394836679417
"306",4,48,66.0122232759123,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,25.7225198114996,833.264833172118,0.148802977858737,-0.779733880300686,"ingroup",-0.316027865297514,-0.520041967730426
"438",5,48,-414.996729692027,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-120.010390076352,206.522970316327,-2.41732120454927,-0.779733880300686,"ingroup",-0.32046214736791,-0.000441931193361413
"517",6,48,111.725840457492,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-35.6426608797863,817.613269662411,0.0847194085376395,-0.779733880300686,"ingroup",-0.0457601917418288,-0.158178982403994
"608",7,48,41.3482001988251,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,138.723634606007,921.601924889538,0.510489280775803,-0.779733880300686,"ingroup",-2.07541432394331,-1.88134444354536
"702",8,48,-198.679764238796,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,40.9036492610764,583.753975106986,-0.872791213626809,-0.779733880300686,"ingroup",-1.07737048257787,0.484180491643683
"889",9,48,282.100665851791,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,7.97160292426665,1031.60235886076,0.960873706036203,-0.779733880300686,"ingroup",-1.01839729762042,-1.19570499130929
"922",10,48,8.32907282445295,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-4.63128883170157,745.227874077457,-0.211654465735476,-0.779733880300686,"ingroup",-1.78467831916904,-1.13459721104315
"1011",11,48,-152.317147387998,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-139.42301032029,449.789932376418,-1.4212919441471,-0.779733880300686,"ingroup",-2.00392330650319,-1.97261315717507
"1187",12,48,-279.129579238225,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-105.996238655511,356.404272190969,-1.80364904376717,-0.779733880300686,"ingroup",-0.221994150948569,0.193296990620398
"1205",13,48,-110.286618916776,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-43.8347105227959,587.408760645134,-0.8578271046263,-0.779733880300686,"ingroup",-0.55234900081777,-0.816718605159176
"1370",14,48,82.0344256179338,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-116.510742068241,707.053773634399,-0.36795403353879,-0.779733880300686,"ingroup",-1.10702425183712,-1.18101412582455
"1473",15,48,424.639532340354,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,6.6149456352723,1172.78456806033,1.5389284086565,-0.779733880300686,"ingroup",-0.822668891897484,-0.9105353316845
"1590",16,48,-35.5738186507783,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,74.2063157724625,780.16258720639,-0.0686182055482926,-0.779733880300686,"ingroup",-1.73588142287552,-2.5084349843874
"1649",17,48,-192.389527559341,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-57.3415467950001,491.799015730365,-1.24929046943444,-0.779733880300686,"ingroup",-2.48345339986024,-1.97236159116493
"1741",18,48,-56.1647182283199,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,76.9919740150269,762.357345871413,-0.141519766894624,-0.779733880300686,"ingroup",-1.27961751578693,-0.466590976594963
"1856",19,48,329.927218890639,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,123.670766560525,1195.12807553587,1.63041139112641,-0.779733880300686,"ingroup",-0.971950934829077,-1.27284637990883
"1908",20,48,-222.062349043554,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-80.7810890884137,438.686651952738,-1.46675307908619,-0.779733880300686,"ingroup",-1.3110261854763,-0.885025254082712
"2087",21,48,-310.451641719458,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,44.5928682872463,475.671316652494,-1.31532352237548,-0.779733880300686,"ingroup",-1.74246193781166,-1.43423645371084
"2145",22,48,180.518049996024,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,13.5025211176879,935.550661198418,0.567600815328722,-0.779733880300686,"ingroup",-1.86762483917872,-1.40692926516526
"2232",23,48,194.312720903358,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,12.4207086641369,948.2635196522,0.619652186777141,-0.779733880300686,"ingroup",-0.909087419950355,-1.05919009296863
"2384",24,48,-281.405692173612,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,189.421179096747,649.54557700784,-0.603414887194965,-0.779733880300686,"ingroup",-0.792823098515751,-0.93339460678061
"2430",25,48,-39.5237963810599,28.376047188289,18.9278180635902,-0.782056290814033,"ingroup",-1,-126.851553081307,575.154740622339,-0.907999813640698,-0.779733880300686,"ingroup",-1.86314279837061,-0.933299513519286
"2524",26,48,199.836040106562,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-88.2826807565328,954.939085561915,0.646984541814225,-0.779733880300686,"outgroup",-2.51266551516958,-2.19514478537925
"2627",27,48,-51.247088064317,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,72.2229646221591,864.361602769728,0.276125209208647,-0.779733880300686,"outgroup",-0.357591796702175,0.925803877813368
"2748",28,48,-3.70252115109453,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,5.46546812453661,845.148673185328,0.197460026390349,-0.779733880300686,"outgroup",-1.37201132930051,-1.08791768390567
"2897",29,48,169.80492578013,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-91.9574360320999,921.233215959916,0.508979643464739,-0.779733880300686,"outgroup",-0.727640141959525,0.455219715891346
"3000",30,48,-204.822878798598,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-72.1019984376032,566.460848975685,-0.943595976775642,-0.779733880300686,"outgroup",0.816000987927638,1.38435835901257
"3007",31,48,535.949269890873,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-95.8762819186885,1283.45871418407,1.99207127267615,-0.779733880300686,"outgroup",-1.10656906879543,-2.38605898405892
"3145",32,48,-192.231621966069,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-40.8131058840308,610.340998361786,-0.76393363229099,-0.779733880300686,"outgroup",-0.707390964215196,-0.505941635206634
"3277",33,48,-192.271282549577,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,24.4997074911051,675.614151153414,-0.496680037521704,-0.779733880300686,"outgroup",-0.831496813782108,-0.349617258871808
"3385",34,48,-397.223200161479,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-5.43016221328216,440.732363837125,-1.45837714148271,-0.779733880300686,"outgroup",0.0412931794298942,-0.129115931689334
"3408",35,48,-269.096164885326,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,29.7761940684048,604.065755394964,-0.789626909989519,-0.779733880300686,"outgroup",-1.45570300223049,-1.22686842712856
"3564",36,48,-2.78148443819178,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,91.559297737316,932.16353951101,0.553732625909859,-0.779733880300686,"outgroup",-3.2160892739374,-3.14062123625397
"3647",37,48,76.9013104438499,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-115.168972291936,805.1180643638,0.033559193493419,-0.779733880300686,"outgroup",-1.66656820756345,-2.14569899317489
"3718",38,48,241.068114119176,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-59.6326213855809,1024.82121894548,0.933109090087925,-0.779733880300686,"outgroup",-1.15110190351465,-1.05309312181409
"3811",39,48,-345.335434759919,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-86.7408225184856,411.309468933482,-1.57884588085279,-0.779733880300686,"outgroup",-0.922356137254077,0.576787823311284
"3904",40,48,87.1516365609101,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-72.9448367449811,857.592526027815,0.248409984569191,-0.779733880300686,"outgroup",-1.40162423542338,-1.60657547013967
"4022",41,48,8.22090518602029,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,20.3579088405282,871.964540238434,0.307254582962115,-0.779733880300686,"outgroup",-1.30730920925614,-1.2386764500698
"4152",42,48,-83.9106886962891,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,4.36342748552826,763.838465001125,-0.135455490928656,-0.779733880300686,"outgroup",-0.498906067196356,-0.712879842732083
"4226",43,48,5.33846495854965,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,69.5517462569344,918.27593742737,0.496871398577597,-0.779733880300686,"outgroup",-1.93653011106712,-2.64131091662254
"4383",44,48,137.326002242809,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-39.6657711036001,941.045957351095,0.590100688374738,-0.779733880300686,"outgroup",-1.07660283372579,-1.26254933667151
"4408",45,48,-20.1906491690787,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,63.1187164964245,886.313793539232,0.36600598936553,-0.779733880300686,"outgroup",-3.29658323562726,-2.25878392921412
"4525",46,48,13.4552027501817,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-3.86222654470155,852.978702417366,0.229519201869293,-0.779733880300686,"outgroup",-0.777322420293916,-0.950645944329013
"4636",47,48,-317.554579753795,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,22.7553183041184,548.586464762209,-1.01678063587413,-0.779733880300686,"outgroup",-0.292932028093526,-0.443782350666238
"4763",48,48,383.710014989864,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-187.593046588392,1039.50269461336,0.993220743669047,-0.779733880300686,"outgroup",-0.910085764919145,-1.15922611457294
"4850",49,48,131.377224219792,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,28.1711895984398,1002.93414003012,0.843494903106594,-0.779733880300686,"outgroup",-1.46557044318005,-1.64505199229919
"4960",50,48,-171.351807416403,28.376047188289,18.9278180635902,-0.782056290814033,"outgroup",1,-58.9367435143256,613.097175281157,-0.752648775377867,-0.779733880300686,"outgroup",-0.808862655708941,-0.680296042209727
"8",1,49,398.46026257455,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,-16.9466882707156,1174.88426906793,1.54752539866267,1.20779711914691,"ingroup",-1.55971405990121,-1.25176422609178
"188",2,49,38.7821079800759,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,-83.3272906986877,748.825512045481,-0.196924341043903,1.20779711914691,"ingroup",-1.44708466268543,-0.536662112562781
"201",3,49,-1.94634136219394,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,-92.2646045815358,699.159748820363,-0.400275231742344,1.20779711914691,"ingroup",-1.80822434365468,-1.83139189303924
"368",4,49,205.822708575999,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,25.7225198114996,1024.91592315159,0.933496845825776,1.20779711914691,"ingroup",-1.37693552288235,-0.979422068987721
"442",5,49,-132.507477920135,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,-120.010390076352,540.852826767605,-1.0484451482549,1.20779711914691,"ingroup",-0.798046033024962,-1.38219735831309
"509",6,49,60.5930393602819,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,-35.6426608797863,818.321073244588,0.0876174308276186,1.20779711914691,"ingroup",-0.171971366993946,-0.00457341046419131
"665",7,49,-261.285383171519,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,138.723634606007,670.808946198581,-0.516354409646519,1.20779711914691,"ingroup",-2.21306268778059,-2.40737714961267
"706",8,49,2.16922289593273,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,40.9036492610764,836.443566921102,0.161817946263011,1.20779711914691,"ingroup",0.180775862661017,-0.101524233103291
"876",9,49,276.420825360067,-15.6512524532458,73.591903777273,1.13939439150476,"ingroup",-1,7.97160292426665,1077.76312304843,1.14987377174212,1.20779711914691,"ingroup",0.0350835274884756,-0.263142287868932
